review_id,raw_text,cleaned_text,sentiment
REV_1169,"   REALLY SOLID DEVICE! BATTERY LASTS FOR DAYS AND SETUP WAS SUPER EASY. 10/10 WOULD BUY AGAIN. Check out https://reviews.store/item432   

",really solid device battery lasts days setup super easy 10 10 would buy check,Positive
REV_1170,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>.,super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1171,ABSOLUTELY <B>LOVED</B> THIS PRODUCT! IT WORKED LIKE A CHARM RIGHT OUT OF THE BOX. <BR/> HIGHLY RECOMMENDED! 😊,absolutely loved product worked like charm right box highly recommended,Positive
REV_1172,Works exactly as described. Clean interface and super reliable performance.,works exactly described clean interface super reliable performance,Positive
REV_1173,"THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!! Check out https://reviews.store/item686",amazing works smoothly exceeded expectations hesitate buy check,Positive
REV_1174,Poor quality material. The handle snapped instantly. Very disappointed with this brand.,poor quality material handle snapped instantly disappointed brand,Negative
REV_1175,"THIS IS AMAZING!! WORKS SO SMOOTHLY, EXCEEDED ALL MY EXPECTATIONS... WON'T HESITATE TO BUY AGAIN!! Check out https://reviews.store/item252",amazing works smoothly exceeded expectations hesitate buy check,Positive
REV_1176,REALLY SOLID DEVICE! BATTERY LASTS FOR DAYS AND SETUP WAS SUPER EASY. 10/10 WOULD BUY AGAIN.,really solid device battery lasts days setup super easy 10 10 would buy,Positive
REV_1177,SUPER SLEEK DESIGN AND VERY INTUITIVE TO USE. BEST PURCHASE I'VE MADE THIS YEAR. <SPAN>TOP NOTCH QUALITY</SPAN>.,super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1178,HORRIBLE! IT OVERHEATS WITHIN 10 MINUTES. EXTREMELY UNSAFE AND CHEAP PLASTIC SMELL.,horrible overheats within 10 minutes extremely unsafe cheap plastic smell,Negative
REV_1179,"FANTASTIC VALUE! IT IS DURABLE, LOOKS STYLISH, AND PERFORMS FLAWLESSLY.",fantastic value durable looks stylish performs flawlessly,Positive
REV_1180,Works exactly as described. Clean interface and super reliable performance. Check out https://reviews.store/item398,works exactly described clean interface super reliable performance check,Positive
REV_1181,GREAT QUALITY FOR THE PRICE. DELIVERED FAST FROM HTTPS://EXAMPLE.COM/SHIPPING. FIVE STARS! ⭐️⭐️⭐️⭐️⭐️ Check out https://reviews.store/item559,great quality price delivered fast https example com shipping five stars check,Positive
REV_1182,EXCELLENT CUSTOMER SUPPORT WHEN I HAD A QUESTION. EVERYTHING ARRIVED IN PRISTINE PACKAGING. 👍,excellent customer support question everything arrived pristine packaging,Positive
REV_1183,Works exactly as described. Clean interface and super reliable performance.,works exactly described clean interface super reliable performance,Positive
REV_1184,SUPER SLEEK DESIGN AND VERY INTUITIVE TO USE. BEST PURCHASE I'VE MADE THIS YEAR. <SPAN>TOP NOTCH QUALITY</SPAN>. Check out https://reviews.store/item716,super sleek design intuitive use best purchase made year top notch quality check,Positive
REV_1185,SUPER SLEEK DESIGN AND VERY INTUITIVE TO USE. BEST PURCHASE I'VE MADE THIS YEAR. <SPAN>TOP NOTCH QUALITY</SPAN>.,super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1186,Great quality for the price. Delivered fast from https://example.com/shipping. Five stars! ⭐️⭐️⭐️⭐️⭐️ Check out https://reviews.store/item663,great quality price delivered fast five stars check,Positive
REV_1187,"THIS IS AMAZING!! WORKS SO SMOOTHLY, EXCEEDED ALL MY EXPECTATIONS... WON'T HESITATE TO BUY AGAIN!! Check out https://reviews.store/item189",amazing works smoothly exceeded expectations hesitate buy check,Positive
REV_1188,"I was skeptical at first, but wow... totally impressed by the build quality! 😊✨",skeptical first wow totally impressed build quality,Positive
REV_1189,WORKS EXACTLY AS DESCRIBED. CLEAN INTERFACE AND SUPER RELIABLE PERFORMANCE.,works exactly described clean interface super reliable performance,Positive
REV_1190,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>.,super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1191,Arrived damaged and missing key accessories. Packaging was torn apart. Never purchasing again!,arrived damaged missing key accessories packaging torn apart never purchasing,Negative
REV_1192,Terrible experience!! Stopped working after just 2 days. <b>DO NOT BUY!</b> <br/> Total waste of money 😡 Contact refund@support-desk.net for details!!!,terrible experience stopped working days buy total waste money contact details,Negative
REV_1193,Really solid device! Battery lasts for days and setup was super easy. 10/10 would buy again.,really solid device battery lasts days setup super easy 10 10 would buy,Positive
REV_1194,"   Complete disaster. Broke on the first try. Returning immediately for a full refund! Contact refund@support-desk.net for details!!!   

",complete disaster broke first try returning immediately full refund contact details,Negative
REV_1195,"THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!!",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1196,DEFECTIVE UNIT RECEIVED. CUSTOMER SERVICE WAS UNRESPONSIVE AT HTTP://BAD-HELP.COM. 👎 Contact refund@support-desk.net for details!!!,defective unit received customer service unresponsive http bad help com contact details,Negative
REV_1197,SUPER SLEEK DESIGN AND VERY INTUITIVE TO USE. BEST PURCHASE I'VE MADE THIS YEAR. <SPAN>TOP NOTCH QUALITY</SPAN>.,super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1198,"I was skeptical at first, but wow... totally impressed by the build quality! 😊✨",skeptical first wow totally impressed build quality,Positive
REV_1199,"   Must have gadget! I told all my colleagues about this. Fast shipping too: contact support@gadgets.org for info. Check out https://reviews.store/item494   

",must gadget told colleagues fast shipping contact info check,Positive
REV_1200,Works exactly as described. Clean interface and super reliable performance. Check out https://reviews.store/item200,works exactly described clean interface super reliable performance check,Positive
REV_1201,Works exactly as described. Clean interface and super reliable performance. Check out https://reviews.store/item215,works exactly described clean interface super reliable performance check,Positive
REV_1202,"   Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>. Check out https://reviews.store/item990   

",super sleek design intuitive use best purchase made year top notch quality check,Positive
REV_1203,"   Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>.   

",super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1204,Great quality for the price. Delivered fast from https://example.com/shipping. Five stars! ⭐️⭐️⭐️⭐️⭐️ Check out https://reviews.store/item748,great quality price delivered fast five stars check,Positive
REV_1205,HORRIBLE! IT OVERHEATS WITHIN 10 MINUTES. EXTREMELY UNSAFE AND CHEAP PLASTIC SMELL. Contact refund@support-desk.net for details!!!,horrible overheats within 10 minutes extremely unsafe cheap plastic smell contact details,Negative
REV_1206,DEFECTIVE UNIT RECEIVED. CUSTOMER SERVICE WAS UNRESPONSIVE AT HTTP://BAD-HELP.COM. 👎 Contact refund@support-desk.net for details!!!,defective unit received customer service unresponsive http bad help com contact details,Negative
REV_1207,"THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!!",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1208,Must have gadget! I told all my colleagues about this. Fast shipping too: contact support@gadgets.org for info.,must gadget told colleagues fast shipping contact info,Positive
REV_1209,"Fantastic value! It is durable, looks stylish, and performs flawlessly.",fantastic value durable looks stylish performs flawlessly,Positive
REV_1210,SUPER SLEEK DESIGN AND VERY INTUITIVE TO USE. BEST PURCHASE I'VE MADE THIS YEAR. <SPAN>TOP NOTCH QUALITY</SPAN>. Check out https://reviews.store/item277,super sleek design intuitive use best purchase made year top notch quality check,Positive
REV_1211,"THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!!",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1212,Complete disaster. Broke on the first try. Returning immediately for a full refund!,complete disaster broke first try returning immediately full refund,Negative
REV_1213,Absolutely <b>loved</b> this product! It worked like a charm right out of the box. <br/> Highly recommended! 😊,absolutely loved product worked like charm right box highly recommended,Positive
REV_1214,"FANTASTIC VALUE! IT IS DURABLE, LOOKS STYLISH, AND PERFORMS FLAWLESSLY. Check out https://reviews.store/item138",fantastic value durable looks stylish performs flawlessly check,Positive
REV_1215,Really solid device! Battery lasts for days and setup was super easy. 10/10 would buy again.,really solid device battery lasts days setup super easy 10 10 would buy,Positive
REV_1216,SUPER SLEEK DESIGN AND VERY INTUITIVE TO USE. BEST PURCHASE I'VE MADE THIS YEAR. <SPAN>TOP NOTCH QUALITY</SPAN>. Check out https://reviews.store/item179,super sleek design intuitive use best purchase made year top notch quality check,Positive
REV_1217,"THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!! Check out https://reviews.store/item921",amazing works smoothly exceeded expectations hesitate buy check,Positive
REV_1218,"   Works exactly as described. Clean interface and super reliable performance.   

",works exactly described clean interface super reliable performance,Positive
REV_1219,"   Excellent customer support when I had a question. Everything arrived in pristine packaging. 👍   

",excellent customer support question everything arrived pristine packaging,Positive
REV_1220,Complete disaster. Broke on the first try. Returning immediately for a full refund! Contact refund@support-desk.net for details!!!,complete disaster broke first try returning immediately full refund contact details,Negative
REV_1221,"   Fantastic value! It is durable, looks stylish, and performs flawlessly. Check out https://reviews.store/item544   

",fantastic value durable looks stylish performs flawlessly check,Positive
REV_1222,Arrived damaged and missing key accessories. Packaging was torn apart. Never purchasing again! Contact refund@support-desk.net for details!!!,arrived damaged missing key accessories packaging torn apart never purchasing contact details,Negative
